Comment
الف الف مبارك سموحة الجميلة ،،، فخر للمسلمين ❤️❤️ 
Congratulations  Dr samah Allah blessed you☺️ 
مبارح سماحي يارب دائما بالعالي صديقتي ❤️ 
الف مبروك 
الف مبروك بالنجاح والتوفيق دائما  
Requesting Ms Samah Safi Bayazid to make a film on Yemen's children 
ألف مبروك سماح بتستاهلوا وبالتوفيق والنجاح دايما يا رب 
مبروووك  
الف مبروك يا عمي 
Congratulations   
الف الف مبروك لكل مجتهد نصيب ان شاء الله ربي يوفقكم 
ماشاء الله عليك بالتوفيق يارب 
فخورين فيكي❤ 
الف مبروك رائعه  
الف مبروك 
مبارك الكم ، الله يعطيكم ويزيدكم من فضله  
الف الف مبروك يا رب ❤️ 
حبيبتي الله يوفقكم يا رب ..الف الف مبروك ⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩ 
الف الف مبرووووووك انتي فخر لكل إمرأة مسلمه  
مبروووك سمااح حبيبتي ..الله يوفقكم ومن نجاح إلى اخر ❤❤ 
متل العادة من تألق لتألق ومن نجاح لنجاح... ربنا يحميكي ويوفقك ونحنا فخورين فيكي كتير❤️❤️❤️ 
الف مليون مبروك 
حبيبتي بتجنني ربي يحميكي يا قلبي فخورين فيكي دائما كل عام وانتي بالف الف خير 
مبرووووك  
فخورين فيكي 
يااا حبييبتي الف مبروووك فوزكم انت والغالي محمدالله يوفقكم ويسدد خطاكم وينفع فيكم✨فخوورين فيييكي انا واهلي فووق ما بتتصوري!❤️ 
A work 2be proud of.Congrats :) 
الف مبارك حبيبتي والله يوفقكم ويسعدكم بتستاهلي كل خير والله ربنا ينفع فيكي ويرفع قدرك حبيبتي...فخورين فيكي والله وفوزك شرف النا 
الف مبروك  
الف مبروك استاذة ☺ 
بإمكانكم متابعة حفل توزيع الحفل ولحظاته المميزة على الانستغرام ستوري هايلايتس. www.instagram.com/samahsafi 
الف الف مبروك حبيبتي سماح وبالتوفيق يارب 
Congratulations! Well deserved! I’m wholeheartedly professing and fully claiming that more women and people of all faiths will follow your amazing example and produce more work and that we the people will support it and give it the recognition it deserves! #RepresentationMatters 
ما شاء الله تبارك الله ربنا يحميك كل الحب والدعم سمموحه  
Bravo tu mérite cette réussite  
ألف مبرووك Samah Safi Bayazid 
الناجحون يحتفلون في العلن لما بذلوه من جهد في الخفاء ⁦❤️⁩ 
Congratulations  
Congratulations ❤ 
Congratulations 
سماح الغاليةفخورة جدا فيك ♡بتستاهلوا كل خير وحب ان شاء الله منها لأعلى واعلى وتوصلوا رسالتكم النبيلة للعالم كله ♡الف مبارك  
سسماح ربنا يوفقك ومبااارك عليكم الجوائز وهذا فخر لنا كمسلمين وبحبك أنا 
حبيبتى سماح  ربى يوفقك والف الف مبارك  وان شاء الله بتكونى باعلى المراتب دوم ولنا الفخر  فيك  كونك عربيه ومسلمه  وتسعى لاعلاء اخلاق الاسلام فى اعلى مراتب محبتى لك دوما  وكل الدعم  لاحلى وافضل  وانقى واشرف مخرجه عل وجه الارض    ولا تعيرى اى اهتمام لللحثاله التى تسعى لطمس شهرتك ونجاحك الباهر العظيم  وكل اناء ينضح بما فى  ولك كل المحبه  والامان من رب العباد وخطاك للجنه  عزيزتى المبدعه والمتالقه دوما سماح 
ما اجملك سماحربي يوفقكم داااائماً :-) 
Congrats   
مبروووك الله يوفقك 
الف مبروووووك ونحن الاشد فخرا 
Wow! You deserve all the best Samah Safi Bayazid. You are a source of pride and inspiration indeed! 
مجرد وصول فيلمكم لمثل هذا المهرجان بحد ذاته نجاح وفوز بينماحصولكم على ثلاث جوائز بفيلم واحد ومشاركتك كونك المسلمه الوحيده بمثل هالمهرجان انتصار وتفوق الله ينفعكم وينفع فيكم  حبيبتي ويزيدكم رفعه تستحقوا الفوز بجداره الف الف مبارك❤❤ 
مبروووك سموحتي و منابداع لابداع يا حبيبتي ان شاء الله so proud of you ❤❤❤ 
ماشالله ألف مبروك تستاهلي حبيبتي 
مبررروك سموح تستاهلي كل شي حلو فخورين فيكي 
CONGRATULATIONSSSSSS!!!!! 
So happy for you❗️ 
الف مبرووك كميية فخر  
مبرووووك سماح  تستحقي الأفضل دائما  
سموحه حبيبتي كل شهر بنجاح وكل سنة بتقدم. ..كلنا فخورين فيكي حبيبتي ✌الله يوفقك ويكون معك بكل خطوة  
Congratulations samah you are always creative❤️ 
الف مبروووووك إلي الإمام اختي  Samah Safi Bayazid 
This film and other short films of ours can only be watched at select film festivals. If you want to watch some of our previous productions please visit our website below:Lightartproductions.com 
هذا الفيلم وغيره من أفلامنا يتم عرضها في المهرجانات السينمائية فقط حالياً. لسنا منتجو يوتيوب.ومن يريد الإطلاع على بعض أعمالنا السابقة المتاحة حالياً أونلاين يستطيع زيارة موقعنا:Lightartproductions.com 
كل الاحترام ♥️رمضان كريم love u 
#انقذوا_ارواح_المعلمين_الاردنيين#sos_jordanian_teachers#اطلقوا_سراح_المعلمين#مع_المعلم#مع_النقابة#الحرية_لمجلس_النقابة #freedom_for_jordanian_teachers#With_Jo_teachers#with_teacher 
#مع_المعلم#مع_النقابة#الحرية_للأحرار 
#freedom_for_jordanian_teachers#With_Jo_teachers#مع_النقابة#مع_المعلم 
#انقذوا_ارواح_المعلمين_الاردنيين#sos_jordanian_teachers#اطلقوا_سراح_المعلمين#مع_المعلم#مع_النقابة#الحرية_لمجلس_النقابة #freedom_for_jordanian_teachers#With_Jo_teachers#with_teacher 
#أنقذوا_أرواح_المعلمين#الحرية_لمجلس_النقابة_المنتخبة#اطلقوا_سراح_المعلمين#مع_المعلم#مع_النقابة#sos_Jordanian_teachers#Freedom_for_Jordanian_teachers#with_Jo_teachers#with_teacher 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#لا_لاعتقال_المعلم_الاردني⁩⁦‎#Stop_arrests_Jordanian_teachers 
#لا_لاعتقال_المعلم_الاردني⁩⁦‎#Stop_arrests_Jordanian_teachers 
#لا_لاعتقال_المعلم_الاردني⁩⁦‎#Stop_arrests_Jordanian_teachers 
#انقذوا_ارواح_المعلمين_الاردنيين#sos_jordanian_teachers 
#الافراج_عن_مجلس_النقابة #لجنة_الوزارة_لاتمثلني#ناصر_نواصرة_يمثلني#ناصر_نواصرة_نقيبنا#مع_النقابة#وقف_اقتطاع_علاوة_الكادحين#نحن_كما_نحن#مستمرون #مع_المعلم#مع_النقيب#مع_نقابتي‏#with_teacher 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#إعادة_فتح_النقابة_وفروعها#تنفيذ_الاتفاقية#اطلقوا_سراح_المعلمين#مع_المعلم#مع_النقابة#freedom_for_jordanian_teachers#with_teachers 
عزيزي هزيز الذنب هذه صحيفة عالمية وليست قنوات الميرمية الخاصة بكم فدعكم من تغليط ما هو مثبت بلاش هز ذنب لانا بالاردن بنقطع الذنب وبنتف بوجه صاحبة يا كلمة حق يا اسكت 
✌️‏يدُّ المعلم تُقبَّل لا تُكبَّل#مع__المعلم #مع__النقابة 
#اطلقوا_سراح_المعلمين#مع_المعلم#مع_النقابة#الحرية_لمجلس_النقابة #freedom_for_jordanian_teachers#With_Jo_teachers#with_teacher 
#اطلقوا_سراح_المعلمين#مع_المعلم#مع_النقابة#الحرية_لمجلس_النقابة #freedom_for_jordanian_teachers#With_Jo_teachers#with_teacher 
#مع_المعلم 
الله يفك اسرهم جميعا#مع_النقابة#مع_المعلم#نحن_كما_نحن#freedom_for_Jordanian_teachers#with_teacher 
‏⁧‫#اطلقوا_سراح_المعلمين‬⁩‏⁧‫#مع_المعلم‬⁩‏⁧‫#مع_النقابة‬⁩‏⁧‫#الحرية_لمجلس_النقابة‬⁩ ‏⁦‪#freedom_for_jordanian_teachers‬⁩‏⁦‪#With_Jo_teachers‬⁩‏⁦‪#with_teacher‬⁩ 
سوف نبقى هنا .. سوف نحيا هناهذا الوطن لنا .. #مع_المعلم ✌️ 
#أطلقوا_سراح_المعلمين #freedom_For_Jordanian_teachers#with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#اطلقو_سراح_المعلمين#مع_المعلم#مع_النقابة#الحرية_لمجلس_النقابة#مع_مجلس_النقابة#with_teacher#freedom_For_Jordanian_teachers 
#اطلقو_سراح_المعلمين#مع_المعلم#مع_النقابة#الحرية_لمجلس_النقابة#مع_مجلس_النقابة#with_teacher#freedom_For_Jordanian_teachers 
#اطلقوا_سراح_المعلمين#مع_المعلم#مع_النقابة#الحرية_لمجلس_النقابة #freedom_for_jordanian_teachers#With_Jo_teachers#with_teacher 
#اطلقوا_سراح_المعلمين#مع_المعلم#مع_النقابة#الحرية_لمجلس_النقابة #freedom_for_jordanian_teachers#With_Jo_teachers#with_teacher 
#اطلقوا_سراح_المعلمين#مع_المعلم#مع_النقابة#الحرية_لمجلس_النقابة #freedom_for_jordanian_teachers#With_Jo_teachers#with_teacher 
#اطلقوا_سراح_المعلمين#مع_المعلم#مع_النقابة#الحرية_لمجلس_النقابة #freedom_for_jordanian_teachers#With_Jo_teachers#with_teacher 
#اطلقوا_سراح_المعلمين#مع_المعلم#مع_النقابة#الحرية_لمجلس_النقابة #freedom_for_jordanian_teachers#With_Jo_teachers#with_teacher 
#اطلقوا_سراح_المعلمين#مع_المعلم#مع_النقابة#الحرية_لمجلس_النقابة #freedom_for_jordanian_teachers#With_Jo_teachers#with_teacher 
#أطلقوا_سراح_المعلمين#freedom_For_Jordanian_teachers#with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#مع_المعلم#مع_النقابة#freedom_for_Jordanian_teachers#with_teacher 
#اطلقوا_سراح_المعلمين#مع_المعلم #مع_النقابة#الحرية_لمجلس_النقابة 
#حسبي_الله_بكل_ظالم_فاسد#مع_المعلم 
#حسبي_الله_بكل_ظالم_فاسد#مع_المعلم 
ابو القسام شيخ وابو شيخ 
المسأله مستقبل ابني وابنكالمسأله وطن فساد استغلالالمسأله حق عادله اجتماعيهاذا شايفه علاوه اربعين دينارانا شايفه بداية الاصلاحاذا انت معتبره ضلم للطالبانا معتبره اول مسمار بنعش الفسادوالمحسوبيات بدي يكون ابني وزير او سفير مو عسكري يحميهم ويحمي عيالهماو موظف ٣٠٠دينار وحاشيتهم ٣٠٠٠دينارالان انتم اصحاب القرار مع المعلم ليأخذ حقه وتلقائي سوف يبدأ مسلسل الحقوق للجميعاو مع اصحاب المعالي العطوفه السادهوابنائهم وحاشيتم ونبقى مكانك سرابني وابنك عسكري يحميهم او موظف ٣٠٠ دينارابنائهم معالي عطوفه سعاده طخ في مقاهي عبدون ونسوان ومخدراتمو عارف كيف يصرف  وتدمير جيل كاملوالك كل الاحترام 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
حسبي الله ونعم الوكيل على السحيجة 
#مع_المعلم#مع_النقابة#freedom_for_Jordanian_teachers#with_teacher 
..#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة#أطلقوا_سراح_المعلمين انشر، عمم، شارك 
#اطلقوا_سراح_المعلمين#مع_المعلم#مع_النقابة#الحرية_لمجلس_النقابة #freedom_for_jordanian_teachers#With_Jo_teachers#with_teacher 
#اطلقوا_سراح_المعلمين#مع_المعلم#مع_النقابة#الحرية_لمجلس_النقابة #freedom_for_jordanian_teachers#With_Jo_teachers#with_teacher 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#with_jo_teachers #freedom_for_jordanian_teachers 
#with_jo_teachers #freedom_for_jordanian_teachers 
الكل رح يحكي عن الفيديووالفيديو قديم ايام الإضرابيعني الحكي صحيحبس السحيجه كثار والذباب الإلكتروني اكثر 
#مع_المعلم#مع_النقابة#الحرية_لمجلس_النقابة#With_JO_teacher#freedom_for_jordanian_teachers#With_teacher 
هذا هو أسد النقابيين 
سوالف حصيده...لو بدهم اياه جابوه من زمان 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#مع _المعلم#مع_النقابه 
الله لا يرده 
#اطلقوا_سراح_المعلمين#مع_المعلم#مع_النقابة#الحرية_لمجلس_النقابة #freedom_for_jordanian_teachers#With_Jo_teachers#with_teacher 
‏صباح الخير اول شي بحب اتصبح فيه:‎#اربد‎#مع_المعلم ‎#freedom_For_Jordanian_teachers ‎#الحرية_للمعلمين ‎#الحرية_لمجلس_النقابة 
#freedom_For_Jordanian_teachers#with_teacher#مع_النقابة#مع_المعلم#مع_مجلس_النقابة#الحرية_لمجلس_النقابة 
المخابرات لاتتصرف بهذه الطريقه والمخابرات اذكى من ان تتصرف بهيك طريقه والراوي يكذب 
كذب محنا شفنا الفيديو 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#freedom_For_Jordanian_teachers #with_teacher 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#مع_المعلم#مع_النقابة 
#مع_المعلم#مع_النقابة 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
مع المعلم مع النقابة ضد فساد الحكومة 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
دكتور ناصر نواصره انسان مثقف ومحترم ويتصف بالوطنيه من الدرجه الاولى ولاكنه ضد السرسريه وضد مال الحرام علما بوضعه المادي البسيط لم يستغل وضعه بالنقابه لتحسين وضعه ولم يزاود ويبيع قضية المعلمين لو وافق على شروط الحكومه كان ريش بالمصاري كل واحد بعلق بشكل سلبي على النقيب الاسد د ناصر هو من السحيجه ولمدفوع لهم  علما بانه لاتربطني به اي قرابه او صله ولاكن من خلال اشرافه في التربيه ومعرفتنا بنزاهته وخلقه الرفيع وياريت فيه بالاردن مليون رجل مثله 
شو كاين إسكندر لكبير تبع وادي الذئاب هههههههههههه ماكل الأردن شافت الفيديو  طيب شو كمان بدنا أكشن  يعني قناصين هليكوبتر 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#freedom_for_jordanian_teachers 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابةالدكتور ناصر النواصرة غالب خلف منصور أبوقديس نضال سليمان عواد الحيصة نورالدين نديم أحمد يوسفكفاح عبدالله سليمان فرحانمعتصم حسين عبدالرحمن بشتاويفراس عواد شتيوي السرحان باسل حمد محمود الحروب سلمان فرحان جابر المهايرة ابراهيم شاكر خلف عسافعبدالسلام حسن موسى عياصرة مصطفى أحمد مصطفى عنانبة إياد يوسف محمد البستنجي 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
حماك الله ابو القسام  رجل بالف رجل 
انا مع المعلم ومع حريه الرأي ومع النظام 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
"Ibrahem Alfaqeer منقول...مايجب ان يعرفه المجتمع الاردني الكريم في قضية المعلمين :::اولا : يشاع ان المعلمين مطلبهم مالي فقط المتمثل في العلاوة الموقوفة .. العلاوة حق ولكن ليست هي السبب وهذا ادعاء كاذب لسببين ..1- اول من تبرع لصندوق همة وطن كانت نقابة المعلمين بمبلغ نصف مليون دينار وليس كثير على الوطن في حين لم نرى مبادرات وقتها من اصحاب روؤس الاموال والمتنفذين الا بعد ان فضحهم الفيسبوك ...2- يقتطع من راتب المعلم منذ تعيينه دون موافقته مبلغ مالي يترواح بين ( 30 ~ 70 ) لصالح صندوق يسمى ضمان التربية .. طالبت النقابة بالكشف عن اموال هذا الصندوق والذي يفترض ان تكون موجوداته ( 340 مليون دينار) وبعد الكشف عنه تبين ان الرصيد صفر وعند طلب النقابة تحويل ملف هذا الصندوق لمكافحة الفساد اتلفت الوثائق والهارديسك الذي به معلومات .. ليكون تقرير مكافحة الفساد """" لم يعرف المصدر المسؤول عن اهمال الاموال """"ثـانـيـا : طرحت وزارة التربية المسار المهني . ومن ضمن بنود هذا المسار ( يكون راتب العلم عند التعيين 260 د فقط ) ورفضت النقابة هذا المسار جملة وتفصيلا حماية للاجيال القادمة عند التعيين .. هذا المسار يجعل  "
#freedom_for_Jordanian_teachers#with_the_teaher #الحرية_لمجلس_النقابة#مع_المعلم #مع_النقابه 
مع المعلم 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
freedom_for_jordanian_teachers 
#freedom_for_jordanian_teachers#With_Jo_teachers#الحرية_لمجلس_النقابة #مع_المعلم 
والله لازم حطو صطل براسه تشهرو فيه عليش الهامل 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#مع_المعلم#مع_النقابة#الحرية_لمجلس_النقابة#With_JO_teacher#freedom_for_jordanian_teachers 
#freedom_for_jordanian_teachers#With_Jo_teachers#With_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
مع المعلم رد على لبعلق على النواصره انه ضد الدوله اغبا منك ماشفت النواصره بطالب الك ولاخوك ولابنك وللوطن يافاشل 
Human Right Commission#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#freedom_for_jordanian_teachers#With_Jo_teachers#With_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
خفو علينا شوي ثلاث سيارات ومحاصره وكيس اسود راس ماله دورية سير وبتنهي الموضوع  
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#freedom_For_Jordanian_teachers#with_teacher#مع_المعلم#مع_النقابه#الحريه_لمجلس_النقابه#الدكتور_ناصر_يمثلني#لجنة_الوزاره_لا_تمثلني 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#freedom_for_jordanian_teachers 
#freedom_for_jordanian_teachers 
كلام غير صحيح اولا شفنا الفيديو وانتم منظمة حقوقيه يعني لازم تتحروا ما تنشروا وفيديو الاعتقال موجود ول وضعوا كيس ولا شي  
#الحرية_لمجلس_النقابة #لجنة_الوزارة_لاتمثلني#ناصر_نواصرة_يمثلني#ناصر_نواصرة_نقيبنا#مع_النقابة#نحن_كما_نحن#مع_المعلم#مع_النقيب#مع_نقابتي‏#with_teacher 
#الحرية_لمجلس_النقابة 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
مع محاربة الفساد 
مع شرفاء الوطن 
حكومة جبايه 
حسبي الله ونعم الوكيل 
# مع_المعلم 
#مع_المعلم 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#كلنا_مجلس_النقابة 
#مع_المعلم 
Momen Khaled Malkawi 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#freedom_for_jordanian_teachers#With_Jo_teachers#مع_المعلم #مع_النقابة#الحرية_لمجلس_النقابة 
#freedom_for_jordanian_teachers#With_Jo_teachers#مع_النقابة#مع_المعلم 
#freedom_for_jordanian_teachers#With_Jo_teachers#مع_المعلم #مع_النقابة#الحرية_لمجلس_النقابة 
الحرية للمعلم# 
#freedom_for_jordanian_teachers#With_Jo_teachers#With_teacher 
#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#With_JO_teacher_ 
#freedom_For_Jordanian_teachers#with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#With_JO_teacher_ 
#With_teacher 
#freedom_For_Jordanian_teachers #with_teacher#الحرية_لمجلس_النقابة#مع_المعلم#مع_النقابة 
#الافراج_عن_مجلس_النقابة #لجنة_الوزارة_لاتمثلني#ناصر_نواصرة_يمثلني#ناصر_نواصرة_نقيبنا#مع_النقابة#وقف_اقتطاع_علاوة_الكادحين#نحن_كما_نحن#مستمرون #مع_المعلم#مع_النقيب#مع_نقابتي‏#with_teacher 
#مع_المعلم#مع_النقابة#الحرية_لمجلس_النقابة #freedom_for_jordanian_teachers#With_Jo_teachers 
#مع_المعلم#مع_النقابة#الحرية_لمجلس_النقابة 
مع المعلم مع النقابة النواصره يمثلني 
