Comment
حسبي الله ونعم الوكيل طلاب ما تم تاسيسهم في أول ثانوى ولا تم تدريسهم في التوجيهي بشكل سليم بسبب كورونا وجي تحكى في معيار اتقوا الله ضيعتوا قيمة التعليم وضيعتوا مستقبل الطلاب كل سنه بتقوموا بوضع قوانين لا تمس التدريس ولا على أساس التعليم الفاشل الذي يتلقى الطالب لماذا الظلم بس تعملوا خطه دراسيه تنسوا عليها منذ الصف الأول إلى أن يوصل الى توجيهى بتقوم بوضع قوانين تناسب الخطه الدراسيه اما من عقلك تضع قوانين وانت تعمل ان الطالب لم يحصل على التعليم السليم كيف زبطت معك
قرار ظالم جدا للطلاب سلموا الطلاب لمزاجية الاقسام وحسب الواسطة لا يوجد مصداقية الا لامتحان الثانوية العامة فقط وهو المعيار الرئيسي
Fathi Nedal Abu Rayya
حٰ۫مٰزآويہٰ۫ے ہٰہٰ فهمنيي 
Abdelhadi Alshawali
Kasseb Raqad
#لا_لرفع_الرسوم#الجامعت_مش_شركة#طلاب_جامعة_ال_البيت
Omar DabashAhmad Awadفهموني
#لا_لامتحان_القبول_الجامعي_2021_2022#امتحان_القبول_الجامعي_مرفووض #توجيهي
#لا_لامتحان_القبول_الجامعي_2021_2022#امتحان_القبول_الجامعي_مرفووض #توجيهي
#لا_لامتحان_القبول_الجامعي_2021_2022#امتحان_القبول_الجامعي_مرفووض #توجيهي
#لا_لامتحان_القبول_الجامعي_2021_2022#امتحان_القبول_الجامعي_مرفووض #توجيهي
حسبي الله ونعم الوكيل عشان المحسوبيه والواسطات تشتغل صح الصح
اصبحنا في عصر الاقطاع طبقة النبلاء وطبقة العبيد شو ما بتدفع ولك نفوذ تحصل على التخصص الذي تريد
Noor Shannak
Roaa Alsyoof
Mohammed Al-far
Ahmad Afaneh GG
#لا_للتعليم_عن_بعد#لا_لتعليق_المدارس#اعطوا_الاهل_حق_الاختيار#نعم_للتعليم_المباشر#جيل_2003#لا_لاحتساب_٦٠بالمئة_من_معدل_الثانويه_العامة#لا_لامتحان_القبول_لطلبة_٢٠٠٣_مرفوووووووض
Noor K. Alrrabiei بصبر هيك اساس قبول الجامعات 
يلعن ابوكم منيح المشكله القرار يعني ما الو طعمه ولا اي فايدة ليييييييش تغيرو خلص اهدو يغص بالكم
#لا_للتعليم_عن_بعد#لا_لتعليق_المدارس#اعطوا_الاهل_حق_الاختيار#نعم_للتعليم_المباشر#جيل_2003#لا_لاحتساب_٦٠بالمئة_من_معدل_الثانويه_العامة#لا_لامتحان_القبول_لطلبة_٢٠٠٣_مرفوووووووض
Omar M Alzboon
شو انكم قلق وبس 
#لا لامتحان #القبول #الجامعي #مرفوض
الله لا يوفقكم يا ولاد الح***
جنين ناصر
#إمتحان_قبول_الجامعة_مرفوض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
هههههههههههههههههههههههههههههههههههههالواسطة و المحسوبية ريآكت هاهاها 
متابع
هذا القرار مرفوض مرفوض تماما
غباء سوف تسمحو وتساعدو على الفساد والواسطه
#لا_لامتحان_القبول_الجامعي_2021_2022
نظااااام فاشل وشكرا
هل الموازي يشمله هذا القرار  أم القبول سواء تنافس أم موازي  بشكل عام  يتم بهذه الأولويات ؟؟؟
قرار حكيم
Leen HajayaAnfal Khaled Tarawneh
#امتحان_القبول_الجامعي_مرفوض
#امتحان_القبول_الجامعي_مرفوض
#امتحان_القبول_الجامعي_مرفوض
#امتحان_القبول_الجامعي_مرفوض
جزاكم الله خير كيف راح تتصدق شهادة الطالب خريج المملكة ألعربيه السعوديه ماهي النسبة المعتمدة وشكرا
#لا_لاحتساب_٦٠بالمئة_من_معدل_الثانويه_العامة#لا_لامتحان_القبول_لطلبة_٢٠٠٣
#لا_لاحتساب_٦٠بالمئة_من_معدل_الثانويه_العامة#لا_لامتحان_القبول_لطلبة_٢٠٠٣
#لا_لاحتساب_٦٠بالمئة_من_معدل_الثانويه_العامة#لا_لامتحان_القبول_لطلبة_٢٠٠٣
#لا_لاحتساب_٦٠بالمئة_من_معدل_الثانويه_العامة#لا_لامتحان_القبول_لطلبة_٢٠٠٣
#لا_لاحتساب_٦٠بالمئة_من_معدل_الثانويه_العامة#لا_لامتحان_القبول_لطلبة_٢٠٠٣
#لا_لاحتساب_٦٠بالمئة_من_معدل_الثانويه_العامة#لا_لامتحان_القبول_لطلبة_٢٠٠٣
#لا_لاحتساب_٦٠بالمئة_من_معدل_الثانويه_العامة#لا_لامتحان_القبول_لطلبة_٢٠٠٣
#لا_لاحتساب_٦٠بالمئة_من_معدل_الثانويه_العامة#لا_لامتحان_القبول_لطلبة_٢٠٠٣
Mohmmad Abubaker 
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفوض
#امتحان_القبول_الجامعي_مرفوض#امتحان_القبول_الجامعي_مرفووض#لا_لامتحان_القبول_الجامعي_2021_2022
#امتحان_القبول_الجامعي_مرفوض#امتحان_القبول_الجامعي_مرفووض#لا_لامتحان_القبول_الجامعي_2021_2022
#امتحان_القبول_الجامعي_مرفوض#امتحان_القبول_الجامعي_مرفووض#لا_لامتحان_القبول_الجامعي_2021_2022
#امتحان_القبول_الجامعي_مرفوض#امتحان_القبول_الجامعي_مرفووض#لا_لامتحان_القبول_الجامعي_2021_2022
#امتحان_القبول_الجامعي_مرفوض#امتحان_القبول_الجامعي_مرفووض#لا_لامتحان_القبول_الجامعي_2021_2022
#امتحان_القبول_الجامعي_مرفوض#امتحان_القبول_الجامعي_مرفووض#لا_لامتحان_القبول_الجامعي_2021_2022
عليا ناصر
خذاكوو الله ايوالله
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#لا_لامتحان_القبول_الجامعي_2021_2022
  بكون الاشي كويس وماشي واموره تمام بنيجي بنغيره عشان ندخل واسطات اذا هيك والنظام بسيط يا دوب فاهمين والامور يا دوب ماشيه لازم كمان تعقيدات ليش؟
قراراتكم رح تضيع الطلاب يعني كانه توجيهي سنتين ‍♀️حسبي الله ونعم الوكيل فيكوا
هذا النظام مرفوض
#لا_لاحتساب_٦٠بالمئة_من_معدل_الثانويه_العامة#لا_لامتحان_القبول_لطلبة_٢٠٠٣
حسبي الله فيكوا وفي قراراتكم
واو  
Nana Al-Haj
Mãhmøűd Khâřâbśhêh
هيك بقد اقلكم انه تعليم الله يرحمه في الاردن سلامتكم ابن الحراث اجباري يطلع حراث وابن الدكتور لا زم يطلع دكتور اصحي يا قريه روحت 
الي فهمتوا انه للهندسات بالبدايه رح يكون
يا جماعة من الاخر بدهم يقرفوكوا شيء اسمه تعليم و جامعه بدهم شعب بقر حيوانات ،حا هيش ، اكل شرب نام ، بدهمش ناس تفهم ،بدهم يدرسوا الطلاب الي على مزاحهم ابناء الذوات و الوزراء و المحسوبيات و العشاير و المكارم بس الباقي اشتغل عامل و الا صنايعي ، صلح سيارات ، ركب مكيفات ، خياط ،بياع ، شحاد ، بس ابعدو عن التعليم لانه مش لاشكالكم.
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
#امتحان_القبول_الجامعي_مرفووض
بكفينا اللي فينا كورونا وزفت وكمان هيك قرارات ارحمونا#لا_لامتحان_القبول_الجامعي_2021_2022
فاديا محمد النوايسه
#لا_لامتحان_القبول_الجامعي_2021_2022
#امتحان_القبول_الجامعي_مرفوووض
#امتحان_القبول_الجامعي_مرفووض
شوفي كمان قرار يضيع الطلاب اكتر من هيك ؟؟؟؟
حسبي الله ونعم الوكيل
#امتحان_القبول_الجامعي_مرفووض
#لا_لامتحان_القبول_الجامعي_2021_2022
#امتحان_القبول_الجامعي_مرفووض
#لا_لامتحان_القبول_الجامعي_2021_2022
#امتحان_القبول_الجامعي_مرفوووووض
فاشلين 
#لا_لامتحان_القبول_الجامعي_2021_2022
ليث حمايده
يا ريت تلغو الموازي وابناء المعلمين و.... الخ لانو مو عدل .. لازم التنافس يتم بين جميع الطلبة على نفس الاسس لضمان العدالة.. والامتيازات تكون بالاعفاءات من الرسوم وليس في القبول الجامعي
https://www.ammonnews.net/mobile/index.php?page=article&id=563770&fbclid=IwAR0dblOVaVXbRZck-ftXkkTsYO9UqWDh-iadPMDWewQylQV0JXKwmw2g69Y
وشيه السالفه لويه قلة الراي هذي
http://www.gerasanews.com/article/367356?fbclid=IwAR1pJIPbKj3bwf2vDm_j-d18FJJv7Z3Yalg72wE1d_9CuHp1DVnFV1AD8E0
http://www.gerasanews.com/article/367356?fbclid=IwAR1pJIPbKj3bwf2vDm_j-d18FJJv7Z3Yalg72wE1d_9CuHp1DVnFV1AD8E0
http://www.gerasanews.com/article/367356?fbclid=IwAR1pJIPbKj3bwf2vDm_j-d18FJJv7Z3Yalg72wE1d_9CuHp1DVnFV1AD8E0
Muayyad Suboh
الي بحكوا عن القرار مهزله ومش صح هما نفسهم الي كانوا فاقدين الامل  ينجحوا ومكيفين انه التوجيهي صار ميمعه ترا لازم هالقرار من زمان لأنه هيك رح يفرقوا بين الذكي والحفيظ سياسة التوجيهي قائمة على انه الي يحفظ اكثر بجيب اعلى ما دخل لا قدرات ولا اشي وهاد كان نتيجته اخطاء طبيه وهندسيه واساتذة ومعلمات ما الهم دخل بالتعليم الا من رحم ربي طبعا هيك رح يبين مين الشاطر ومين الذكي ومين بس بستقبل ما برسل 
Arwa Yousef
http://www.gerasanews.com/article/367356?fbclid=IwAR1pJIPbKj3bwf2vDm_j-d18FJJv7Z3Yalg72wE1d_9CuHp1DVnFV1AD8E0
http://www.gerasanews.com/article/367356?fbclid=IwAR1pJIPbKj3bwf2vDm_j-d18FJJv7Z3Yalg72wE1d_9CuHp1DVnFV1AD8E0
http://www.gerasanews.com/article/367356?fbclid=IwAR1pJIPbKj3bwf2vDm_j-d18FJJv7Z3Yalg72wE1d_9CuHp1DVnFV1AD8E0
http://www.gerasanews.com/article/367356?fbclid=IwAR1pJIPbKj3bwf2vDm_j-d18FJJv7Z3Yalg72wE1d_9CuHp1DVnFV1AD8E0
Queen Raniaالديوان الملكي الهاشميشو موقفكم من هالقرارات؟!ما يكفي الإلكتروني ضيّعنا؟!ليش مصرّه الحكومة والوزارة تهدم أهمّ قطاع؟ليش مصرّه يتراجع، والشهادة الأردنية بالأراضي؟ يعني مش عارفين شو الهدف صراحه...مش يكفّي قطاع الجيش، والتوظيف والجامعات اللي كلها واسطات، كمان التوجيهي يصير واسطه؟القرارات ظلم، وقرارات دخيلةويا ريت تشوفولنا حل بهالمنظومه اللي قاعده تنهار ‍♀️.
مهزلة
كان من الأجدر  إصلاح منظومة التعليم الجامعي الرثة، لن يصلحها الوزير الحالي
Sana Al Lasassmeh
Eng AsmaMera Ameen Al-jboul
جامعة البلقاء التطبيقية فرع المركز تقبل ٦٩ طالبا بتخصص ماجستير التحاليل دفعه واحده و الفصل السابق ٦٠ و الذي قبله ٥٥ والي قبله ٣٠ القاعات مزدحمه، لا يوجد محاضرين كفاية، لا يوجد مشرفين للرسائل، طلاب الشامل يعانون، لا يوجد مختبر للتطبيق العملي، لا يوحد دعم للبحث العلمي للطلاب، القاعة يصل عدد الطلاب بها ما فوق ٦٠ طالبا بالشعبه الواحده في القاعه لا نسمع شيئا فكيف عن بعد بطلت دراسات عليا صارت مدرسة
هاد يعني ل جيل 2003 ؟ 
Afnan Mushtaha
بالنهاية الواسطة هي اللي رح تمشي
يخي يفضح عرضكم ولا اقلكم مش دارس
حسبي الله ونعم الوكيل فيكم 
الله يثبت عليكو العقلبتعملو زي أميركا والسويدهو انتو قدهم!وقفو الواسطات بعدين تفلسفو عالطلاب 
قرار ظالم ...
لا حول ولا قوة إلا بالله
والله حرام ومسخره الي بيعملوا في الطلاب وفينا بكفي هبل
Aya Thawahri
Emad AlAabed Reem Ammoura
لا لقرار القبول الجامعي أولادنا مارح تدرس والناس مجهزه حالها من هس للواسطه واولادهم مابتدرس
والله انكم خوات شرموطه منيح بديش استحي عحالي عشان الله تستلموناش لواحد عايف حالو كورونا ومشفاهمين عالمعلمين لبتحطولنا ياهم ومراكز ومصاريف خليها على الله ادا ضل القرار هيكً انا بحكي نطلع علتعليم لعالي كل طلاب لتوجيهي ونعتصم لما يلغو هيك قرار 
Esra'aاحنا 
Zaid M Abhari
Karam B Al-Hmoud
كلاب تفو
Rama Qamhawe
Dania AL-Shareef
ي رب عفوك غلط غلطليش مقابله رئيس القسم وهو بقرر قصدكم مقابله وبتصير واسطات
يقابل القسم يا سلاااام
قرار خاطئ
قرار غير صحيح نهائيا
قرار خاطئ ويظلم الطلبة..طالب التوجيهي له كتبه..وبعدين نحن لم نعود ابنائنا علي الثقافات الخارجية الاصل تنبيه الطلاب قبل اخذ القرار ..وتعليمهم والبيان لهذه القرارات مهي كن فيكون...وبعدين هو القسم بدو يقيم طالب توجيهي..لا حول ولا قوة الا بالله
Taisir Aboud
أنس تيسير
لا حول ولا قوه الا بالله اكيييد رح يكون اساسه الواسطااات للأسفف
شو التخبيص هذا
لو نظرنا بشكل أبعد قليلًا، وقمنا بإعتبار (نزاهة) هذه العملية. هل سيفيد هذا النسق الجديد في حل البطالة الجامعية!!
Suhyb KarashkehMoath Rady KhOmar Matar
Mahmoud S Alrousanانا شايفك بتعلق ع هيك منشورات فكك من اخت التليفون وما تسمح لأشي يأثر عليكالله يوفقك خيو
شو بالنسبة للطلاب الأردنيين في السعودية كيف رح تعاملونا بناء على معدل الشهادة الثانوية ام القدرات والتحصيلي
وطلاب الكليات يلي رح يكملو شامل ويجسرو بالجامعات كيف رح يجسروا؟ معدل التوجيهي لو انه بدخلهم التخصص يلي بدهم ياه كان ما دخلو كليه ياريت تحكو بخصوصهم ♥️
Adnan AL Obidallah
Adnan AL Obidallah
Ahmad AlHuwari
Mjd Almozayenلا ضامنين النجاح
Diana AlNobani
اماني ام زيد
أسعد الله مسائكمعندما عجزت كورونا عن الاردن، دققتم على صدركم وقلتم لها أبشري واشري ودشري وموضوعك عندي واعتبر الي بدك اياه يا كبير صار وبس بهيك قرار قضيت على مستقبل التعليم كامل؛ لانو ببساطه اي موضوع بالاردن ما في واسطه هو الموضوع الوحيد الي بيكون خارج الاردن، وحماكم الله وحمى الانسانيه جمعاء
Hind Hani
Ayuob Al Awamreh
حسبي الله فيكم
Laith Abo Shahoot
الحمدلله على نعمة المكرمة ⁦....سند قطيشات
Amer Alshaikh سلم على الشهداء الي معك 
Roaa M Alnosh
طب حسبي الله فيكم
Majd Bondokji شف بله هالمسخره 
Sara Tbكأنو قصدهم ع دوركم؟ 
Ali Obeidat لعاد ليش بنوخذ خصوصي ومغلبين حالنا
حسبي الله ونعم الوكيل بس ما بحكي اكثر من هيك
أحمد عبيداتMohammad Ali ObeidatHashem ObeidatBasel H ObeidatSalamah ObeidatEmad Aldeen ObeidatAnas Omar Alhoraniالله لا يوفقهم اكلنا كنادر يخوان 
خلود ملگاوي
قرار ظالم واسطات
من المؤكد أن الأيدي الخفية التي دمرت الوطن تلعب بشدة لإنهاء ما بدأته .حكومة فاشلة من رأسها لساسها .السؤال لماذا لحد اللحظة مع كل الأخطاء الكارثية لازالت هذه الحكومة على رأس عملها !!!!!حسبنا الله ونعم الوكيل
Mohamad Omari  
Nisreen Etiewi
والواسطات ياحمير؟الله لا يسامحكمحسبي الله ونعم الوكيل فيكم بس
Alia DhimishSabosh QueenTasneem Abu Alhaijaالنا دخل يجماعة ؟؟؟؟
https://youtu.be/wEdQ1I4Lw7s
 ي  جماعه  هاي  القرارات  بتنطبق على  المعيدين  السنه  الجاي 
عندي استفسار بخصوص القبول الموحد للتجسير.. انا شامل ٢٠١٩ الاول على السنوات السابقة والمفروض السنة بيطلعلي تجسير كونه قانونيا لازم على الاقل شخص واحد يجسر تنافس، لكن الي حصل انه من تخصصي كل الي قدموا هاي السنة رسبوا!! كيف بكون الوضع هيك وهل نخضع كنسبة٢٥% للسنوات السابقة لل ٥% النسبة الي بطلعلهم تنافس او ٥% من عدد الطلاب الكلي؟اتمنى مساعدتي كوني خسرت سنة من عمري بدون تجسير رغم اني كنت اول مملكة لدفعتي بسبب عدم دقة قوانين التجسير.اتمنى النظر الى استفساري ومشكورين
Ebtesam N Shehabمہحہمہود ألتہمہيہمہيہ
Manasra Sameera
Qais Metani
Manal AlQedrah
عائشه حماشا
الاصل تحلوا مشاكلكم مع بعض كوزارتين،،، ومش ع حساب الطلاب.
من اسواء القرارات بتاريخ الاردن وستصبح الواسطه والاستثناءات هي الاصل وكأن الهدف هو احباط ابناءنا وتحطيم معنوياتهم حتى ما يجتهد لانه متأكد انه المغزى من هذا القرار حرمان المجتهدين والاذكياء من الطبقه الفقيره والبسيطة من المنافسه على مستقبل افضل. تريدون قتل احلامنا واحلام ابناءنا . انتم تعلمون ان الواسطه بالجامعات الحكومية منتشره جدا وستزيد وتتوسع مع هكذا قرار خصوصا انكم دمجتم الجميع معا لخلق مجال وفرصه لدحش غير الكفوء ليأخذ فرصة المجتهد بالواسطه والمحسوبيه والاستثناء وراح تتطور الامور للرشوه كمان كما كان يحدث في القبول بالجامعات الحكومية السوريه
EsRa'a Abudalo
#لا_للتعليم_عن_بعد#لا_لتعليق_المدارس#اعطوا_الاهل_حق_الاختيار#نعم_للتعليم_المباشر#جيل_2003#لا_لاحتساب_٦٠بالمئة_من_معدل_الثانويه_العامة#لا_لامتحان_القبول_لطلبة_٢٠٠٣
Khadija Awadواسم هدى الي بعلمي ؟؟
 Khadija Awadما فهمت .....بس اسم انتصار موجود
#لا_لرفع_الرسوم#الجامعت_مش_شركة#طلاب_جامعة_ال_البيت
وين بقدم سوء الختيار بعد نتاج  القبول الموحد
عندي استفسار بخصوص القبول الموحد للتجسير.. انا شامل ٢٠١٩ الاول على السنوات السابقة والمفروض السنة بيطلعلي تجسير كونه قانونيا لازم على الاقل شخص واحد يجسر تنافس، لكن الي حصل انه من تخصصي كل الي قدموا هاي السنة رسبوا!! كيف بكون الوضع هيك وهل نخضع كنسبة٢٥% للسنوات السابقة لل ٥% النسبة الي بطلعلهم تنافس او ٥% من عدد الطلاب الكلي؟اتمنى مساعدتي كوني خسرت سنة من عمري بدون تجسير رغم اني كنت اول مملكة لدفعتي بسبب عدم دقة قوانين التجسير.اتمنى النظر الى استفساري ومشكورين
Naheel Sarairah
Zaid Akour
#سيب_نتيجة_المناظرة_الخصوصية
#سيب_نتيجة_المناظرة_الخصوصية
#سيب_نتيجة_المناظرة_الخصوصية
بدنا مصاري المنحة والقروض 
#سيب_نتيجة_المناظرة_الخصوصية#سيب_نتيجة_المناظرة_الخصوصية
ماهوش معقول راهو تخلونا هكا مش عارفين رواحنا وين بش نقرو و وين بش نسكنو و الي مقدمين في ال  mastère شنوة يعملوا بربي نخلصو 110د inscription و بعد تخرج النتيجة نزيدو نخلصو ياخي نورمال و الكراء الطلبة الكل مازالوا مش عارفين رواحهم وين يكريو بربي شوفولنا حل و خرجولنا النتيجة في الوقت الي قلتوا عليه #سيب_نتيجة_المناظرة_الخصوصية#سيب_نتيجة_المناظرة_الخصوصية
هاي نفسها الأقل حظا ؟؟
وزارة التعليم العالي والبحث العلمي ما تستحوا عحالكوا وتنزلوا مصاري القروض والمنح بتنزلولي كل شهر لخمسة كأنه بنشحد من إلي خلفكوا 
ياسين محمد النعانعه
مبارك
Hamzeh Alkasassbeh
ابو ليث غالب ابوليث المرابحه
#سيب_نتيجة_المناظرة_الخصوصية
Jyana Yaseen
عبدالله أبو محمد القادري
Renad A K Alamoush اسمي علي عبدالله علي اليوسف بالوسط 
Maram S Alsawalmeh
قروب مدرسة ام هاني لكل صبيه ضيعت صاحبتها وبدور عليهاhttps://www.facebook.com/groups/3415228625231015/?ref=share
"ليش في أخطاء إملائية في الأسماء ""التاء والهاء المربوطة"" ... ‍♂️"
سوف نخبر الله بكل شيء ماجد الشب مسجون على فاتورة نت بستنى فرج ربنا والمنحة تنزل عليه 
Ahmad Al Shyyap انته الاسم الثاني
Aya Almallah
ونا
Aya Ayman
ااسمي وييين؟؟؟!!!
https://www.facebook.com/groups/306482953903793/?ref=share
نعم للتعليم عن بعدالي بدو يدرس بدرس شو ما كانت الظروف..
ابو مراد السرحان
ديما الرماضنة 
طيب مادبا ولا اسم ع الاغلب ليش هيك ؟؟؟ ولا بس شاطرين توخدوا مصاري من الناس ......حسبي الله ونعم الوكيل
هشام نعانعه أبوآسرمحمد ابو انس الخصبةعلي النعانعه أبو أيمن
